1,2,3,4,5
4,1,92.777778,0.96,-0.251969
4,1,92.622222,0.96,-0.257396
4,1,92.777778,0.88,-0.241684
4,1,92.777778,0.88,-0.241684
1,1,95.138889,0.8,-0.15575
1,1,95,0.84,-0.16376
0,1,97.222222,0.63,-0.141282
0,1,98.855556,0.5,-0.080693
0,1,98.888889,0.51,-0.075781
0,1,98.888889,0.51,-0.069211
0,1,97.794444,0.54,-0.091221
1,1,97.222222,0.63,-0.080594
0,1,95,0.68,-0.218881
0,1,93.905556,0.73,-0.257472
0,1,92.777778,0.8,-0.326808
0,1,92.222222,0.74,-0.3351
0,1,91.6,0.69,-0.328897
0,1,91.111111,0.73,-0.328555
0,1,90,0.77,-0.373871
0,1,89.966667,0.71,-0.356378
0,1,89.444444,0.76,-0.330684
0,1,88.888889,0.8,-0.356
0,1,88.838889,0.81,-0.359589
0,1,88.888889,0.8,-0.356
0,1,88.888889,0.8,-0.430938
0,1,88.716667,0.81,-0.446846
0,1,91.111111,0.73,-0.34917
0,1,92.777778,0.67,-0.274057
1,1,94.844444,0.63,-0.204388
1,1,97.222222,0.63,-0.134754
1,1,98.888889,0.6,-0.080298
1,1,98.905556,0.53,-0.075726
1,1,100,0.51,0
1,1,98.888889,0.6,-0.080298
1,1,97.966667,0.65,-0.114706
1,1,97.222222,0.71,-0.141368
1,1,95,0.84,-0.239726
1,1,95.033333,0.8,-0.22072
1,1,93.888889,0.88,-0.204502
1,1,93.888889,0.84,-0.251372
1,1,92.866667,0.85,-0.234901
1,1,91.666667,0.88,-0.336964
1,1,91.666667,0.88,-0.278867
1,1,92.777778,0.78,-0.277851
1,1,92.777778,0.67,-0.263736
1,1,92.222222,0.67,-0.308655
1,1,91.633333,0.68,-0.303443
1,1,92.222222,0.61,-0.281565
1,1,91.111111,0.61,-0.254738
1,1,89.111111,0.8,-0.34888
1,1,92.777778,0.64,-0.28519
1,1,93.888889,0.59,-0.253617
1,1,94.877778,0.58,-0.207961
1,1,96.111111,0.52,-0.158653
1,1,97.222222,0.53,-0.126487
1,1,97.727778,0.49,-0.100636
1,1,97.777778,0.46,-0.115719
1,1,97.777778,0.44,-0.114134
1,1,97.688889,0.41,-0.106736
1,1,96.111111,0.52,-0.158653
1,1,95,0.68,-0.225194
0,1,93.838889,0.66,-0.239831
1,1,92.222222,0.61,-0.304093
1,1,91.111111,0.64,-0.311462
1,1,90.605556,0.64,-0.274243
1,1,90,0.67,-0.29726
1,1,89.444444,0.73,-0.325048
2,1,89.011111,0.78,-0.413476
2,1,88.888889,0.73,-0.402289
1,1,89.444444,0.73,-0.383813
1,1,87.688889,0.77,-0.476266
1,1,87.222222,0.69,-0.493094
1,1,87.222222,0,-0.282921
1,1,86.094444,0.83,-0.5429
2,1,87.222222,0,-0.282921
2,1,87.777778,0.66,-0.433042
2,1,88.922222,0.63,-0.38508
2,1,90,0.61,-0.28658
2,1,91.111111,0.56,-0.246827
2,1,92.272222,0.51,-0.259895
2,1,92.222222,0.56,-0.288324
2,1,93.888889,0.54,-0.227443
2,1,92.811111,0.57,-0.267971
3,1,92.222222,0.61,-0.281565
3,1,92.222222,0.61,-0.222896
2,1,92.133333,0.66,-0.271842
3,1,92.222222,0.51,-0.290805
3,1,91.111111,0.53,-0.338534
3,1,90.694444,0.55,-0.341503
3,1,90,0.55,-0.366794
3,1,89.444444,0.58,-0.402251
3,1,89.133333,0.61,-0.417292
3,1,88.333333,0.58,-0.447015
3,1,88.333333,0.58,-0.447015
3,1,87.983333,0.61,-0.463862
3,1,87.777778,0,-0.287964
3,1,87.777778,0,-0.294145
3,1,87.344444,0.63,-0.490498
3,1,87.777778,0,-0.296963
3,1,87.777778,0.66,-0.488281
4,1,87.811111,0.81,-0.528912
4,1,87.777778,0.87,-0.555321
4,1,87.777778,0.87,-0.550051
4,1,87.866667,0.88,-0.555781
4,1,88.888889,0.8,-0.494039
3,1,88.888889,0.87,-0.508166
4,1,89.877778,0.81,-0.452215
4,1,90,0.84,-0.43542
4,1,90,0.84,-0.428232
4,1,89.966667,0.85,-0.426352
4,1,90,0.84,-0.428232
4,1,90,0.84,-0.420317
4,1,90.05,0.85,-0.417296
4,1,90,0.84,-0.420317
4,1,90,0.84,-0.43542
4,1,89.583333,0.86,-0.472801
4,1,89.444444,0.84,-0.455708
4,1,89.444444,0.84,-0.440332
4,1,89.461111,0.86,-0.457166
4,1,88.888889,0.87,-0.513252
3,1,88.888889,0.8,-0.489144
4,1,88.905556,0.82,-0.474601
4,1,88.888889,0.8,-0.465648
3,1,88.888889,0.8,-0.465648
4,1,88.905556,0.82,-0.476311
4,1,88.888889,0.8,-0.472234
4,1,88.888889,0.87,-0.490599
4,1,88.905556,0.88,-0.486436
3,1,88.888889,0.87,-0.490599
4,1,88.888889,0.87,-0.490599
4,1,88.994444,0.88,-0.493222
4,1,88.888889,0.87,-0.490599
3,1,90,0.8,-0.432362
3,1,89.933333,0.83,-0.437215
4,1,90,0.84,-0.411311
4,1,89.444444,0.87,-0.414873
3,1,89.494444,0.88,-0.440888
3,1,89.444444,0.87,-0.414873
3,1,89.444444,0.84,-0.408217
3,1,89.494444,0.83,-0.433325
3,1,89.444444,0.84,-0.345716
3,1,88.888889,0.84,-0.427868
3,1,87.844444,0.84,-0.463805
3,1,87.777778,0.87,-0.406829
3,1,87.777778,0.8,-0.3916
3,1,87.794444,0.88,-0.408447
3,1,87.777778,0.87,-0.45833
3,1,88.888889,0.87,-0.369844
2,1,88.922222,0.82,-0.358876
2,1,90,0.73,-0.37697
2,1,90,0.73,-0.37697
2,1,90.016667,0.74,-0.37046
2,1,91.111111,0.61,-0.332672
2,1,90,0.67,-0.381484
2,1,90.122222,0.69,-0.363742
2,1,87.777778,0.73,-0.451303
1,1,86.111111,0.76,-0.435111
4,1,83.294444,0.87,-0.651111
4,1,82.222222,0,-0.368411
4,1,83.888889,0.79,-0.513332
2,1,83.105556,0.79,-0.649454
2,1,85,0.83,-0.561992
2,1,85.555556,0.79,-0.530679
3,1,86.855556,0.82,-0.529135
3,1,87.222222,0.76,-0.497941
3,1,87.222222,0.8,-0.525189
3,1,87.9,0.76,-0.488369
3,1,87.777778,0.8,-0.469564
3,1,87.777778,0.8,-0.480333
4,1,87.827778,0.88,-0.500937
4,1,87.777778,0.87,-0.524994
4,1,87.777778,0.87,-0.524994
3,1,88.905556,0.81,-0.460091
3,1,88.888889,0.8,-0.489144
3,1,88.888889,0.8,-0.458439
3,1,88.994444,0.81,-0.464387
3,1,88.888889,0.8,-0.458439
3,1,88.888889,0.8,-0.465648
3,1,89.966667,0.75,-0.410315
3,1,90,0.73,-0.409389
3,1,90,0.73,-0.402632
3,1,90,0.81,-0.421071
3,1,90,0.8,-0.432362
3,1,90,0.77,-0.418855
4,1,89.966667,0.86,-0.451096
3,1,90,0.84,-0.447975
4,1,90.555556,0.84,-0.400211
3,1,90.555556,0.85,-0.402935
3,1,90.555556,0.84,-0.415132
4,1,90.555556,0.84,-0.427505
4,1,90.572222,0.85,-0.425346
4,1,91.111111,0.84,-0.407126
4,1,91.111111,0.84,-0.407126
4,1,91.077778,0.86,-0.426725
4,1,92.222222,0.84,-0.347535
3,1,92.222222,0.84,-0.347535
3,1,92.711111,0.77,-0.325562
3,1,92.777778,0.67,-0.308738
3,1,92.777778,0.67,-0.313774
3,1,92.933333,0.68,-0.298209
3,1,92.777778,0.67,-0.303205
3,1,93.888889,0.68,-0.24812
3,1,92.866667,0.74,-0.220934
3,1,92.222222,0.7,-0.235356
2,1,90,0.84,-0.32752
2,1,90.05,0.86,-0.329425
2,1,88.888889,0.87,-0.369844
4,1,87.777778,0.91,-0.415531
4,1,86.994444,0.88,-0.533193
4,1,86.666667,0.83,-0.50354
4,1,85,0.83,-0.561992
4,1,84.633333,0.81,-0.57008
4,1,82.777778,0.83,-0.560997
4,1,82.777778,0.79,-0.662553
4,1,83.122222,0.85,-0.631616
4,1,82.222222,0,-0.316444
4,1,80,0.78,-0.63368
4,1,81.488889,0.77,-0.583211
4,1,82.222222,0,-0.316444
4,1,83.888889,0,-0.286778
0,1,87.794444,0.87,-0.406274
0,1,88.888889,0.8,-0.458439
0,1,90,0.61,-0.391978
0,1,91.183333,0.56,-0.316787
0,1,91.111111,0.61,-0.32495
0,1,90,0.61,-0.359897
0,1,88.072222,0.65,-0.350319
0,1,87.222222,0,-0.227444
1,1,86.111111,0.76,-0.435111
0,1,82.705556,0.91,-0.587977
4,1,82.777778,0.87,-0.668864
4,1,82.777778,0.83,-0.639989
4,1,80.222222,0.81,-0.6372
4,1,80,0.78,-0.63368
4,1,80.555556,0.78,-0.616078
4,1,79.95,0.78,-0.716851
4,1,78.888889,0.74,-0.653853
1,1,79.444444,0.78,-0.651282
4,1,79.722222,0.79,-0.722471
4,1,78.888889,0.78,-0.668884
4,1,78.888889,0.71,-0.64258
4,1,79.216667,0.8,-0.665898
4,1,81.111111,0.75,-0.588389
4,1,83.888889,0.79,-0.513332
2,1,86.3,0.85,-0.53557
3,1,91.111111,0.61,-0.339438
3,1,92.222222,0.51,-0.279083
3,1,91.877778,0.54,-0.291176
2,1,92.222222,0.61,-0.297566
2,1,92.222222,0.61,-0.297566
2,1,89.077778,0.68,-0.411346
2,1,87.777778,0.73,-0.461653
1,1,86.111111,0.76,-0.526833
1,1,86.094444,0.78,-0.440584
1,1,83.888889,0,-0.336173
1,1,83.888889,0.83,-0.524803
4,1,81.594444,0.8,-0.589714
4,1,82.222222,0,-0.316444
4,1,84.444444,0,-0.276889
2,1,84.5,0.8,-0.49662
2,1,83.888889,0.79,-0.587854
2,1,83.333333,0.83,-0.5429
1,1,82.344444,0.9,-0.597111
4,1,80,0.82,-0.748798
4,1,80,0.78,-0.63368
4,1,78.177778,0.8,-0.699184
4,1,80,0.78,-0.63368
4,1,82.777778,0.87,-0.681346
4,1,85.072222,0.9,-0.504857
4,1,86.111111,0.83,-0.536476
4,1,88.888889,0.73,-0.342156
4,1,88.838889,0.7,-0.409687
4,1,91.111111,0.56,-0.246827
1,1,90,0.61,-0.28658
4,1,88.994444,0.66,-0.389213
4,1,87.777778,0.66,-0.361142
4,1,85,0,-0.267
4,1,83.088889,0.87,-0.562903
4,1,82.777778,0.87,-0.573259
4,1,82.777778,0.83,-0.560997
4,1,80.972222,0.8,-0.60965
4,1,80.555556,0.78,-0.698368
0,1,80,0.78,-0.755927
4,1,80.833333,0.81,-0.698057
4,1,79.444444,0.78,-0.736301
4,1,83.333333,0.83,-0.657452
4,1,83.905556,0.82,-0.595187
3,1,83.888889,0.79,-0.601749
3,1,83.888889,0,-0.348336
3,1,85.072222,0.92,-0.629313
3,1,85,0,-0.335876
3,1,86.111111,0,-0.304726
3,1,87.116667,0.72,-0.470126
3,1,87.777778,0.73,-0.470635
3,1,87.777778,0.73,-0.478505
3,1,88.922222,0.75,-0.345073
3,1,90,0.73,-0.37697
2,1,90,0.8,-0.402369
2,1,90.088889,0.81,-0.392791
3,1,90,0.8,-0.3204
3,1,90,0.84,-0.32752
3,1,89.966667,0.85,-0.330398
3,1,90,0.84,-0.373373
3,1,90,0.84,-0.32752
3,1,90.016667,0.85,-0.328751
3,1,90,0.84,-0.388657
3,1,90.555556,0.8,-0.3026
3,1,90.522222,0.82,-0.361935
3,1,90,0.84,-0.32752
3,1,90,0.84,-0.32752
3,1,90.05,0.86,-0.386628
3,1,91.111111,0.77,-0.347616
3,1,91.111111,0.77,-0.280053
3,1,91.111111,0.79,-0.356766
3,1,91.111111,0.77,-0.347616
3,1,91.111111,0.73,-0.377226
3,1,91.3,0.74,-0.367104
3,1,91.111111,0.67,-0.352088
3,1,92.222222,0.61,-0.304093
3,1,92.327778,0.58,-0.287412
3,1,92.222222,0.56,-0.272821
3,1,92.222222,0.67,-0.231202
4,1,91.216667,0.85,-0.359577
4,1,91.111111,0.84,-0.380196
4,1,91.111111,0.84,-0.394935
4,1,92.116667,0.86,-0.261001
4,1,92.222222,0.84,-0.331523
4,1,91.666667,0.88,-0.336964
4,1,92.155556,0.86,-0.311675
4,1,92.222222,0.84,-0.254738
4,1,92.222222,0.84,-0.310143
3,1,92.188889,0.86,-0.313055
3,1,92.222222,0.84,-0.310143
3,1,91.666667,0.88,-0.278867
3,1,91.716667,0.89,-0.278668
3,1,92.222222,0.84,-0.254738
3,1,92.222222,0.84,-0.321788
4,1,92.188889,0.85,-0.25722
4,1,92.222222,0.92,-0.265813
4,1,92.777778,0.88,-0.241684
4,1,93.822222,0.89,-0.207833
4,1,95,0.84,-0.16376
4,1,95,0.84,-0.16376
4,1,95.85,0.8,-0.169634
3,1,96.111111,0.84,-0.18332
4,1,96.111111,0.78,-0.185791
4,1,95.122222,0.85,-0.218527
4,1,93.888889,0.88,-0.268084
4,1,93.888889,0.92,-0.273788
3,1,93.872222,0.83,-0.274526
3,1,93.888889,0.74,-0.24812
3,1,93.888889,0.71,-0.233612
3,1,93.266667,0.74,-0.258358
3,1,92.777778,0.7,-0.268473
3,1,92.222222,0.74,-0.293288
2,1,91.633333,0.76,-0.262111
2,1,91.111111,0.77,-0.280053
2,1,90.555556,0.77,-0.297557
2,1,90.45,0.82,-0.367875
2,1,88.888889,0.87,-0.369844
3,1,87.777778,0.87,-0.406829
4,1,87.966667,0.88,-0.459944
4,1,87.222222,0.83,-0.416223
4,1,88.888889,0.87,-0.369844
2,1,91.111111,0.78,-0.281636
2,1,92.777778,0.74,-0.223687
2,1,93.888889,0.68,-0.239564
1,1,94.966667,0.69,-0.151413
1,1,95,0.68,-0.211737
1,1,95,0.68,-0.203513
1,1,94.011111,0.74,-0.253712
1,1,92.222222,0.77,-0.318911
1,1,91.111111,0.77,-0.365732
2,1,88.677778,0.88,-0.479372
4,1,88.888889,0.87,-0.458515
4,1,89.444444,0.87,-0.447512
3,1,91.044444,0.85,-0.353632
4,1,92.222222,0.84,-0.310143
4,1,93.333333,0.84,-0.270932
3,1,93.266667,0.85,-0.271947
4,1,92.222222,0.84,-0.310143
4,1,88.333333,0.83,-0.477842
3,1,88.122222,0.85,-0.48773
3,1,90,0.8,-0.41118
3,1,91.111111,0.84,-0.394935
2,1,91.2,0.85,-0.41318
3,1,92.222222,0.77,-0.370546
3,1,92.777778,0.8,-0.356534
3,1,93.977778,0.75,-0.307606
3,1,95,0.74,-0.276339
3,1,96.111111,0.74,-0.236764
3,1,97.155556,0.72,-0.189564
3,1,97.777778,0.69,-0.172303
3,1,97.777778,0.75,-0.17842
2,1,98.855556,0.82,-0.138583
2,1,98.888889,0.88,-0.135529
2,1,100,0.82,-0.090349
4,1,98.977778,0.93,-0.139515
1,1,98.888889,0.92,-0.12104
2,1,98.888889,0.92,-0.125882
2,1,100,0.86,-0.085897
2,0,100.555556,0.85,-0.083423
2,1,100,0.85,-0.088179
2,0,100.522222,0.8,-0.079121
2,0,101.111111,0.78,-0.060024
3,0,100.555556,0.75,-0.088604
3,0,100.466667,0.73,-0.082716
3,0,101.111111,0.69,-0.068269
2,1,100,0.75,-0.113092
2,0,100.016667,0.75,-0.102449
2,1,100,0.75,-0.101411
2,1,100,0.69,-0.092753
2,0,101.022222,0.6,-0.053796
2,0,101.111111,0.59,-0.055896
3,0,101.111111,0.59,-0.051179
2,0,101.127778,0.55,-0.049509
2,0,101.111111,0.59,-0.040173
2,0,101.111111,0.54,-0.047133
2,0,101.077778,0.59,-0.041903
2,1,100,0.58,-0.08406
2,1,98.888889,0.63,-0.114202
2,1,97.983333,0.68,-0.135814
2,1,97.777778,0.66,-0.14577
1,1,97.222222,0.63,-0.152243
2,1,95.727778,0.69,-0.176815
0,1,91.111111,0.73,-0.328555
1,1,92.222222,0.8,-0.332682
1,1,92.5,0.84,-0.303047
0,1,90.555556,0.88,-0.316049
1,1,89.444444,0.87,-0.414873
2,1,88.644444,0.88,-0.380002
4,1,87.222222,0.83,-0.497115
4,1,87.777778,0.96,-0.511303
4,1,87.605556,0.84,-0.405943
2,1,90,0.84,-0.32752
2,1,92.222222,0.84,-0.29586
4,1,96.25,0.92,-0.183411
3,1,98.888889,0.92,-0.088003
3,1,100,0.85,-0.045004
4,1,98.994444,0.92,-0.111072
4,1,100,0.92,-0.061707
4,1,98.888889,0.92,-0.125882
4,1,99.027778,0.99,-0.103511
4,1,100,0.92,-0.054777
4,1,100,0.92,-0.054777
3,1,100,0.92,-0.062941
3,1,100,1,-0.070706
3,0,100.555556,0.92,-0.040821
3,0,100.694444,0.92,-0.046897
2,0,101.666667,0.89,-0.018877
2,0,101.666667,0.89,-0.018877
2,0,101.716667,0.89,-0.00542
1,0,101.666667,0.85,-0.025978
1,0,100.555556,0.85,-0.059548
1,1,99.894444,0.9,-0.042557
4,1,95,0.92,-0.232587
1,1,97.777778,0.96,-0.131993
1,1,99.077778,0.99,-0.032667
2,0,101.111111,0.85,-0.005214
2,0,102.777778,0.82,0.015208
1,0,104.027778,0.75,0.061175
1,0,105,0.7,0.107675
1,0,105,0.65,0.104508
1,0,106.077778,0.64,0.153501
1,0,106.111111,0.65,0.179483
1,0,107.777778,0.58,0.218742
1,0,105.205556,0.64,0.151961
1,0,102.222222,0.79,0.020533
2,0,101.111111,0.85,0.036589
2,0,100.105556,0.92,-0.033796
1,1,98.888889,0.92,-0.088003
2,1,99.444444,0.92,-0.082687
2,1,99.394444,0.89,-0.060649
2,1,98.333333,0.92,-0.098636
2,1,98.888889,0.92,-0.103572
2,1,98.366667,0.93,-0.119476
4,1,98.333333,0.92,-0.136989
2,1,98.333333,0.88,-0.055773
2,1,98.405556,0.89,-0.13111
2,1,97.777778,0.88,-0.165089
1,1,97.222222,0.92,-0.189962
2,1,97.155556,0.92,-0.197746
2,1,97.777778,0.88,-0.173827
2,1,98.888889,0.88,-0.131718
3,1,99.933333,0.83,-0.092745
3,1,100,0.85,-0.075648
3,0,101.111111,0.78,-0.048318
3,0,102.222222,0.79,-0.00832
3,0,102.222222,0.79,-0.00832
3,0,102.222222,0.79,0.002036
2,0,102.272222,0.8,0.013973
3,0,102.222222,0.79,0.006018
3,0,102.222222,0.79,0.015223
3,0,102.327778,0.8,0.027056
3,0,102.222222,0.79,0.015223
3,0,101.111111,0.89,0.003645
3,0,101.355556,0.89,0.00514
3,0,101.666667,0.85,0.054883
3,0,101.111111,0.89,0.03738
3,0,101.961111,0.89,0.065976
3,0,101.111111,0.96,0.038764
3,0,101.666667,0.89,0.023736
3,0,101.2,0.89,0.04037
3,0,101.111111,0.85,-0.012715
3,0,101.111111,0.85,-0.019118
3,0,101.25,0.86,-0.009657
3,0,101.111111,0.85,-0.02488
3,0,101.111111,0.85,-0.030003
3,0,101.25,0.86,-0.03274
4,0,101.111111,0.92,-0.019841
4,0,101.111111,0.92,-0.03598
4,0,101.111111,0.93,-0.031205
4,0,101.111111,0.92,-0.025822
3,1,100,0.92,-0.073478
3,0,101.127778,0.93,-0.0313
4,0,101.111111,0.92,-0.025822
4,1,100,1,-0.057059
2,0,101.127778,0.93,-0.026052
2,0,101.111111,0.92,-0.019841
2,0,101.111111,0.89,0.003645
2,0,100.661111,0.93,-0.012692
2,0,100.555556,0.92,-0.016803
2,0,100.555556,0.92,-0.016803
2,0,100.605556,0.9,-0.034102
1,1,100,0.89,-0.036632
0,1,98.888889,0.92,-0.037973
1,1,97.966667,0.89,-0.134101
1,1,97.222222,0.85,-0.144526
1,1,97.222222,0.85,-0.152942
1,1,96.355556,0.86,-0.155332
1,1,97.777778,0.75,-0.069222
1,0,101.111111,0.59,-0.021384
1,0,102.555556,0.49,0.020334
1,0,103.888889,0.44,0.052688
1,0,103.888889,0.44,0.049698
1,0,104.566667,0.5,0.095452
1,0,106.111111,0.45,0.136219
1,0,103.888889,0.52,0.105218
1,0,102.672222,0.62,0.077056
1,0,101.111111,0.64,0.032436
1,1,97.777778,0.88,-0.074364
4,1,95.45,0.93,-0.156311
4,1,96.111111,0.92,-0.200404
4,1,95.555556,0.92,-0.200879
4,1,95.277778,0.93,-0.162227
4,1,95,0.92,-0.221385
4,1,93.888889,0.92,-0.208853
4,1,93.85,0.89,-0.206898
4,1,92.222222,0.88,-0.260276
4,1,92.777778,0.92,-0.246827
4,1,92.377778,0.93,-0.261854
4,1,91.111111,0.84,-0.291129
4,1,91.111111,0.84,-0.291129
4,1,91.666667,0.93,-0.286283
0,1,93.888889,0.88,-0.204502
0,1,95,0.92,-0.17088
4,1,97.066667,0.93,-0.133026
0,1,98.888889,0.92,-0.088003
0,0,101.111111,0.85,-0.005214
0,0,101.861111,0.74,0.016088
0,0,102.222222,0.72,0.032062
0,0,101.111111,0.78,-0.012234
0,0,100.888889,0.8,-0.01246
0,1,98.888889,0.88,-0.09435
4,1,97.777778,0.88,-0.126605
0,1,97.294444,0.93,-0.150299
4,1,95,0.92,-0.232587
4,1,93.888889,0.92,-0.262301
4,1,93.677778,0.93,-0.217194
4,1,92.777778,0.92,-0.333881
4,1,92.777778,0.88,-0.2969
4,1,91.961111,0.93,-0.362244
4,1,91.666667,0.88,-0.336964
4,1,90.555556,0.92,-0.322773
4,1,90.516667,0.9,-0.377939
4,1,90,0.92,-0.34176
4,1,91.111111,0.84,-0.361364
4,1,92.188889,0.86,-0.324734
4,1,92.777778,0.96,-0.321648
4,1,93.888889,0.92,-0.208853
4,1,94.911111,0.93,-0.237138
4,1,96.111111,0.92,-0.200404
4,1,96.111111,0.92,-0.215309
4,1,97.883333,0.96,-0.159516
4,1,97.777778,0.96,-0.181224
4,1,97.777778,1,-0.175627
4,1,97.933333,0.96,-0.162811
4,1,97.777778,0.96,-0.181224
4,1,97.777778,0.96,-0.166978
4,1,97.933333,0.96,-0.162714
4,1,97.777778,0.96,-0.155349
4,1,98.333333,0.96,-0.139843
3,1,99.494444,0.93,-0.092279
3,0,100.555556,0.89,-0.040184
2,0,101.666667,0.82,0.00099
2,0,102.605556,0.81,0.018257
1,0,102.777778,0.82,0.030686
1,0,102.222222,0.85,0.002104
0,0,101.266667,0.9,-0.032317
1,1,100,0.92,-0.07851
1,0,101.111111,0.85,-0.030003
2,0,102.188889,0.92,0.010633
2,0,102.777778,0.89,0.042239
2,0,102.777778,0.89,0.042239
2,0,103.888889,0.83,0.07673
2,0,106.111111,0.79,0.148512
2,0,106.111111,0.76,0.142368
2,0,105.85,0.71,0.125134
2,0,106.111111,0.7,0.123394
2,0,106.111111,0.7,0.137515
2,0,105.033333,0.7,0.130706
2,0,105,0.7,0.117258
2,0,107.222222,0.65,0.173283
2,0,104.911111,0.76,0.108778
2,0,105,0.76,0.111475
3,0,104.444444,0.79,0.089302
3,0,105.588889,0.79,0.130811
3,0,104.444444,0.85,0.084429
3,0,104.444444,0.85,0.092295
2,0,106.25,0.79,0.14807
2,0,105.555556,0.82,0.123555
0,0,106.666667,0.79,0.14329
1,0,105.088889,0.87,0.125192
1,0,106.111111,0.79,0.144795
1,0,103.888889,0.89,0.054949
2,0,104.2,0.88,0.084775
1,0,107.777778,0.71,0.175779
1,0,107.777778,0.71,0.181952
1,0,108.961111,0.65,0.213422
1,0,110,0.61,0.232767
1,0,110,0.58,0.225851
1,0,110.122222,0.5,0.270263
1,0,111.111111,0.54,0.304578
1,0,110,0.54,0.231555
2,0,109.1,0.53,0.207886
2,0,107.222222,0.65,0.17002
1,0,107.222222,0.6,0.16194
1,0,105.227778,0.69,0.113142
0,0,103.888889,0.76,0.08328
0,0,102.777778,0.79,0.040005
0,0,103.333333,0.8,0.059986
0,0,102.222222,0.82,0.042295
1,0,101.666667,0.85,0.054883
2,0,102.344444,0.86,0.047915
2,0,102.222222,0.85,0.010794
3,0,102.222222,0.82,0.010619
3,0,102.794444,0.81,0.044568
2,0,102.777778,0.76,0.029675
2,0,102.222222,0.79,0.010444
2,0,102.794444,0.78,0.025347
2,0,103.888889,0.7,0.052283
2,0,105,0.65,0.082562
1,0,107.05,0.64,0.153258
1,0,107.777778,0.58,0.160619
1,0,107.777778,0.58,0.164213
1,0,108.855556,0.49,0.19059
1,0,107.777778,0.49,0.154859
1,0,108.888889,0.54,0.193331
1,0,107.966667,0.52,0.171204
1,0,107.222222,0.6,0.154425
1,0,103.888889,0.76,0.068399
1,0,103.872222,0.71,0.065695
0,0,102.777778,0.7,0.024544
0,0,102.222222,0.75,0.01021
0,0,100.833333,0.82,-0.030236
0,0,101.111111,0.82,-0.029516
1,0,100.555556,0.82,-0.058583
2,0,100.988889,0.8,-0.033731
2,0,101.111111,0.72,-0.036314
2,0,101.111111,0.72,-0.027895
2,0,100.45,0.67,-0.045828
2,1,100,0.69,-0.069105
2,1,100,0.69,-0.059746
2,1,99.966667,0.59,-0.074371
1,1,100,0.58,-0.068435
1,0,101.111111,0.54,-0.03891
1,0,102.172222,0.54,0.000761
1,0,102.777778,0.48,0.021368
1,0,103.888889,0.48,0.065348
1,0,103.855556,0.46,0.058834
1,0,103.888889,0.42,0.055186
1,0,103.888889,0.39,0.05402
1,0,103.872222,0.43,0.052817
2,0,102.777778,0.52,0.039006
1,0,102.222222,0.5,0.059333
2,0,102.116667,0.5,0.007046
1,1,100,0.63,-0.066652
1,1,100,0.61,-0.051744
1,1,98.994444,0.68,-0.061303
1,1,98.888889,0.63,-0.098325
0,1,98.333333,0.66,-0.118438
1,1,98.3,0.74,-0.107111
1,1,96.666667,0.85,-0.154131
1,1,95.555556,0.88,-0.196694
1,1,95.605556,0.85,-0.191634
1,1,95,0.84,-0.222896
1,1,95,0.84,-0.16376
2,1,96.094444,0.85,-0.12861
2,1,97.777778,0.81,-0.100323
2,1,98.888889,0.81,-0.082961
2,0,100.033333,0.59,-0.032862
2,0,101.111111,0.43,-0.019232
2,0,101.111111,0.59,-0.025786
2,0,101.077778,0.6,-0.022705
3,0,101.111111,0.59,-0.021384
3,1,100,0.82,-0.064342
3,0,100.033333,0.85,-0.058908
2,1,98.888889,0.92,-0.103572
3,1,98.888889,0.92,-0.110028
3,1,98.938889,0.93,-0.113464
4,1,98.888889,0.92,-0.125882
4,1,98.888889,0.96,-0.118232
4,1,99.55,0.93,-0.091229
4,1,100,0.96,-0.062992
0,0,100.555556,0.96,-0.053398
3,0,101.65,0.96,-0.026651
3,0,103.333333,0.92,0.0281
3,0,104.444444,0.92,0.061517
3,0,104.794444,0.89,0.087376
3,0,107.222222,0.86,0.158642
1,0,107.222222,0.86,0.163977
1,0,107.205556,0.86,0.179243
2,0,105,0.93,0.113368
2,0,103.888889,0.92,0.079459
2,0,106.372222,0.86,0.16085
1,0,107.777778,0.83,0.212364
1,0,111.111111,0.61,0.318422
1,0,111.061111,0.55,0.305176
1,0,111.111111,0.54,0.304578
1,0,111.111111,0.56,0.308533
1,0,111.144444,0.53,0.303508
1,0,108.888889,0.63,0.236061
1,0,107.777778,0.68,0.194957
1,0,106.927778,0.73,0.193746
1,0,103.888889,0.82,0.125984
1,0,103.888889,0.82,0.100428
1,0,101.316667,0.91,0.044764
0,0,100.555556,0.92,0.018987
0,1,100,0.96,0
0,0,100.605556,0.92,0.020695
0,0,101.111111,0.89,0.003645
0,1,100,0.89,0
0,1,99.65,0.92,-0.047562
0,1,98.888889,0.92,-0.088003
0,1,98.888889,0.92,-0.037973
1,1,98.922222,0.92,-0.065599
1,0,102.222222,0.85,0.073178
1,0,106.111111,0.7,0.154074
1,0,107.727778,0.62,0.198167
2,0,107.777778,0.58,0.190384
2,0,108.888889,0.54,0.227443
2,0,109.877778,0.5,0.263737
2,0,111.111111,0.43,0.282822
2,0,110.555556,0.44,0.27056
2,0,110.888889,0.45,0.281042
2,0,108.888889,0.54,0.227443
2,0,107.222222,0.6,0.179661
1,0,105.122222,0.72,0.122549
2,0,105,0.86,0.122684
2,0,105,0.86,0.122684
3,0,105.466667,0.83,0.139163
3,0,105.555556,0.76,0.15342
3,0,105.555556,0.76,0.13532
3,0,105.433333,0.78,0.126208
